,Player,FrameNo,Shot
0,50,1,0
1,50,2,0
2,50,3,0
3,50,4,0
4,50,5,0
5,50,6,0
6,50,7,0
7,50,8,0
8,50,9,0
9,50,10,0
10,50,11,0
11,50,12,0
12,50,13,0
13,50,14,0
14,50,15,0
15,50,16,0
16,50,17,0
17,50,18,0
18,50,19,0
19,50,20,0
20,50,21,0
21,50,22,0
22,50,23,0
23,50,24,0
24,50,25,0
25,50,26,0
26,50,27,0
27,50,28,0
28,50,29,0
29,50,30,0
30,50,31,0
31,50,32,0
32,50,33,0
33,50,34,0
34,50,35,0
35,50,36,0
36,50,37,0
37,50,38,0
38,50,39,0
39,50,40,0
40,50,41,0
41,50,42,0
42,50,43,0
43,50,44,0
44,50,45,0
45,50,46,0
46,50,47,0
47,50,48,0
48,50,49,0
49,50,50,0
50,50,51,0
51,50,52,0
52,50,53,0
53,50,54,0
54,50,55,0
55,50,56,0
56,50,57,0
57,50,58,0
58,50,59,0
59,50,60,0
60,50,61,0
61,50,62,0
62,50,63,0
63,50,64,0
64,50,65,0
65,50,66,0
66,50,67,0
67,50,68,0
68,50,69,0
69,50,70,0
70,50,71,0
71,50,72,0
72,50,73,0
73,50,74,0
74,50,75,0
75,50,76,0
76,50,77,0
77,50,78,0
78,50,79,0
79,50,80,0
80,50,81,0
81,50,82,0
82,50,83,0
83,50,84,0
84,50,85,0
85,50,86,0
86,50,87,0
87,50,88,0
88,50,89,0
89,50,90,0
90,50,91,0
91,50,92,0
92,50,93,0
93,50,94,0
94,50,95,0
95,50,96,0
96,50,97,0
97,50,98,0
98,50,99,0
99,50,100,0
100,50,101,0
101,50,102,0
102,50,103,0
103,50,104,0
104,50,105,0
105,50,106,1
106,50,107,1
107,50,108,1
108,50,109,1
109,50,110,1
110,50,111,1
111,50,112,1
112,50,113,1
113,50,114,1
114,50,115,1
115,50,116,1
116,50,117,1
117,50,118,1
118,50,119,1
119,50,120,1
120,50,121,1
121,50,122,1
122,50,123,1
123,50,124,1
124,50,125,1
125,50,126,1
126,50,127,1
127,50,128,1
128,50,129,1
129,50,130,1
130,50,131,1
131,50,132,1
132,50,133,1
133,50,134,1
134,50,135,1
135,50,136,1
136,50,137,1
137,50,138,1
138,50,139,1
139,50,140,1
140,50,141,1
141,50,142,1
142,50,143,1
143,50,144,1
144,50,145,1
145,50,146,1
146,50,147,1
147,50,148,1
148,50,149,1
149,50,150,1
150,50,151,1
151,50,152,1
152,50,153,1
153,50,154,1
154,50,155,1
155,50,156,1
156,50,157,1
157,50,158,1
158,50,159,1
159,50,160,1
160,50,161,1
161,50,162,1
162,50,163,1
163,50,164,1
164,50,165,1
165,50,166,1
166,50,167,1
167,50,168,1
168,50,169,1
169,50,170,1
170,50,171,1
171,50,172,1
172,50,173,1
173,50,174,1
174,50,175,1
175,50,176,1
176,50,177,1
177,50,178,1
178,50,179,1
179,50,180,1
180,50,181,1
181,50,182,1
182,50,183,1
183,50,184,1
184,50,185,1
185,50,186,1
186,50,187,1
187,50,188,1
188,50,189,1
189,50,190,1
190,50,191,1
191,50,192,1
192,50,193,1
193,50,194,1
194,50,195,1
195,50,196,1
196,50,197,1
197,50,198,1
198,50,199,1
199,50,200,1
200,50,201,1
201,50,202,1
202,50,203,1
203,50,204,1
204,50,205,1
205,50,206,1
206,50,207,1
207,50,208,1
208,50,209,1
209,50,210,1
210,50,211,1
