,Player,FrameNo,Shot
0,39,1,0
1,39,2,0
2,39,3,1
3,39,4,1
4,39,5,1
5,39,6,1
6,39,7,1
7,39,8,1
8,39,9,1
9,39,10,1
10,39,11,1
11,39,12,1
12,39,13,1
13,39,14,1
14,39,15,1
15,39,16,1
16,39,17,1
17,39,18,1
18,39,19,1
19,39,20,1
20,39,21,1
21,39,22,1
22,39,23,1
23,39,24,1
24,39,25,1
25,39,26,1
26,39,27,1
27,39,28,1
28,39,29,1
29,39,30,1
30,39,31,1
31,39,32,1
32,39,33,1
33,39,34,1
34,39,35,1
35,39,36,1
36,39,37,1
37,39,38,1
38,39,39,1
39,39,40,1
40,39,41,1
41,39,42,0
42,39,43,0
43,39,44,0
44,39,45,0
45,39,46,0
46,39,47,0
47,39,48,0
48,39,49,0
49,39,50,0
50,39,51,0
51,39,52,0
52,39,53,0
53,39,54,0
54,39,55,0
55,39,56,0
56,39,57,0
57,39,58,0
58,39,59,0
59,39,60,0
60,39,61,0
61,39,62,0
62,39,63,0
63,39,64,0
64,39,65,0
65,39,66,0
66,39,67,0
67,39,68,0
68,39,69,0
69,39,70,0
70,39,71,0
71,39,72,0
72,39,73,0
73,39,74,0
74,39,75,0
75,39,76,0
76,39,77,0
77,39,78,0
78,39,79,0
79,39,80,0
80,39,81,0
81,39,82,0
82,39,83,1
83,39,84,1
84,39,85,1
85,39,86,1
86,39,87,1
87,39,88,1
88,39,89,1
89,39,90,1
90,39,91,1
91,39,92,1
92,39,93,1
93,39,94,1
94,39,95,1
95,39,96,1
96,39,97,1
97,39,98,1
98,39,99,1
99,39,100,1
100,39,101,1
101,39,102,1
102,39,103,1
103,39,104,1
104,39,105,1
105,39,106,1
106,39,107,1
107,39,108,1
108,39,109,1
109,39,110,1
110,39,111,1
111,39,112,1
112,39,113,1
113,39,114,1
114,39,115,0
115,39,116,0
116,39,117,0
117,39,118,0
118,39,119,0
119,39,120,0
120,39,121,0
121,39,122,0
122,39,123,0
123,39,124,0
124,39,125,0
125,39,126,0
126,39,127,0
127,39,128,0
128,39,129,0
129,39,130,0
130,39,131,0
131,39,132,0
132,39,133,0
133,39,134,0
134,39,135,0
135,39,136,0
136,39,137,0
137,39,138,0
138,39,139,0
139,39,140,0
140,39,141,0
141,39,142,0
142,39,143,0
143,39,144,0
144,39,145,0
145,39,146,0
146,39,147,0
147,39,148,0
148,39,149,0
149,39,150,0
150,39,151,0
151,39,152,0
152,39,153,0
153,39,154,0
154,39,155,0
155,39,156,0
156,39,157,0
157,39,158,0
158,39,159,0
159,39,160,0
160,39,161,0
161,39,162,0
162,39,163,0
163,39,164,0
164,39,165,0
165,39,166,0
166,39,167,0
167,39,168,0
168,39,169,0
169,39,170,0
170,39,171,0
171,39,172,0
172,39,173,0
173,39,174,0
174,39,175,1
175,39,176,1
176,39,177,1
177,39,178,1
178,39,179,1
179,39,180,1
180,39,181,1
181,39,182,1
182,39,183,1
183,39,184,1
184,39,185,1
185,39,186,1
186,39,187,1
187,39,188,1
188,39,189,1
189,39,190,1
190,39,191,1
191,39,192,1
192,39,193,1
193,39,194,1
194,39,195,1
195,39,196,1
196,39,197,1
197,39,198,1
198,39,199,1
199,39,200,1
200,39,201,1
201,39,202,1
202,39,203,1
203,39,204,1
204,39,205,1
205,39,206,1
206,39,207,1
207,39,208,1
208,39,209,1
209,39,210,1
210,39,211,1
211,39,212,1
212,39,213,1
213,39,214,1
214,39,215,1
215,39,216,1
216,39,217,1
217,39,218,1
218,39,219,1
219,39,220,1
220,39,221,1
221,39,222,1
222,39,223,1
223,39,224,1
224,39,225,1
225,39,226,1
226,39,227,1
227,39,228,1
228,39,229,1
229,39,230,1
230,39,231,1
231,39,232,1
232,39,233,1
233,39,234,0
234,39,235,0
235,39,236,0
236,39,237,0
237,39,238,0
238,39,239,0
239,39,240,0
240,39,241,1
241,39,242,1
242,39,243,1
243,39,244,1
244,39,245,1
245,39,246,1
246,39,247,1
247,39,248,1
248,39,249,1
249,39,250,1
250,39,251,1
251,39,252,1
252,39,253,1
253,39,254,1
254,39,255,1
255,39,256,1
256,39,257,1
257,39,258,1
258,39,259,1
259,39,260,1
260,39,261,1
261,39,262,1
262,39,263,1
263,39,264,1
264,39,265,1
265,39,266,1
266,39,267,1
267,39,268,1
268,39,269,1
269,39,270,1
270,39,271,1
271,39,272,1
272,39,273,1
273,39,274,1
274,39,275,1
275,39,276,1
276,39,277,1
277,39,278,1
278,39,279,1
279,39,280,1
280,39,281,1
281,39,282,1
282,39,283,1
283,39,284,1
284,39,285,1
285,39,286,1
286,39,287,1
287,39,288,0
288,39,289,0
289,39,290,0
290,39,291,0
291,39,292,0
292,39,293,0
293,39,294,0
294,39,295,0
295,39,296,0
296,39,297,0
297,39,298,0
298,39,299,0
299,39,300,0
300,39,301,0
301,39,302,0
302,39,303,0
303,39,304,0
304,39,305,0
305,39,306,0
306,39,307,0
307,39,308,0
308,39,309,0
309,39,310,0
310,39,311,0
311,39,312,0
312,39,313,0
313,39,314,0
314,39,315,0
315,39,316,0
316,39,317,0
317,39,318,0
318,39,319,0
319,39,320,0
320,39,321,0
321,39,322,0
322,39,323,0
323,39,324,0
324,39,325,0
325,39,326,0
326,39,327,0
327,39,328,0
328,39,329,0
329,39,330,0
330,39,331,0
331,39,332,0
332,39,333,0
333,39,334,0
334,39,335,0
335,39,336,0
336,39,337,0
337,39,338,0
338,39,339,0
339,39,340,0
340,39,341,0
341,39,342,0
342,39,343,0
343,39,344,0
344,39,345,0
345,39,346,0
346,39,347,0
347,39,348,0
348,39,349,0
349,39,350,0
350,39,351,0
351,39,352,0
352,39,353,0
353,39,354,0
354,39,355,0
355,39,356,0
356,39,357,0
357,39,358,0
358,39,359,0
359,39,360,0
360,39,361,0
361,39,362,0
362,39,363,0
363,39,364,0
364,39,365,0
365,39,366,0
366,39,367,0
367,39,368,0
368,39,369,0
369,39,370,0
370,39,371,0
371,39,372,0
372,39,373,0
373,39,374,0
374,39,375,0
375,39,376,0
376,39,377,0
377,39,378,0
378,39,379,0
379,39,380,0
380,39,381,0
381,39,382,0
382,39,383,0
383,39,384,0
384,39,385,0
385,39,386,0
386,39,387,0
387,39,388,0
388,39,389,0
389,39,390,0
390,39,391,0
391,39,392,0
392,39,393,0
393,39,394,0
