,Player,FrameNo,Shot
0,63,1,0
1,63,2,0
2,63,3,0
3,63,4,0
4,63,5,0
5,63,6,0
6,63,7,0
7,63,8,0
8,63,9,0
9,63,10,0
10,63,11,0
11,63,12,0
12,63,13,0
13,63,14,0
14,63,15,0
15,63,16,0
16,63,17,0
17,63,18,0
18,63,19,0
19,63,20,0
20,63,21,0
21,63,22,0
22,63,23,0
23,63,24,0
24,63,25,0
25,63,26,0
26,63,27,0
27,63,28,0
28,63,29,0
29,63,30,0
30,63,31,0
31,63,32,0
32,63,33,0
33,63,34,0
34,63,35,0
35,63,36,0
36,63,37,0
37,63,38,0
38,63,39,0
39,63,40,0
40,63,41,0
41,63,42,0
42,63,43,0
43,63,44,0
44,63,45,0
45,63,46,0
46,63,47,0
47,63,48,0
48,63,49,0
49,63,50,0
50,63,51,0
51,63,52,0
52,63,53,0
53,63,54,0
54,63,55,0
55,63,56,0
56,63,57,0
57,63,58,0
58,63,59,0
59,63,60,0
60,63,61,0
61,63,62,0
62,63,63,0
63,63,64,0
64,63,65,0
65,63,66,0
66,63,67,0
67,63,68,0
68,63,69,0
69,63,70,0
70,63,71,0
71,63,72,0
72,63,73,0
73,63,74,0
74,63,75,0
75,63,76,0
76,63,77,0
77,63,78,0
78,63,79,0
79,63,80,0
80,63,81,0
81,63,82,0
82,63,83,0
83,63,84,0
84,63,85,0
85,63,86,0
86,63,87,0
87,63,88,0
88,63,89,0
89,63,90,0
90,63,91,0
91,63,92,0
92,63,93,0
93,63,94,0
94,63,95,0
95,63,96,0
96,63,97,0
97,63,98,0
98,63,99,0
99,63,100,0
100,63,101,0
101,63,102,0
102,63,103,0
103,63,104,0
104,63,105,0
105,63,106,0
106,63,107,0
107,63,108,0
108,63,109,0
109,63,110,0
110,63,111,0
111,63,112,0
112,63,113,0
113,63,114,0
114,63,115,0
115,63,116,0
116,63,117,0
117,63,118,0
118,63,119,0
119,63,120,0
120,63,121,0
121,63,122,0
122,63,123,0
123,63,124,0
124,63,125,0
125,63,126,0
126,63,127,0
127,63,128,0
128,63,129,0
129,63,130,0
130,63,131,0
131,63,132,0
132,63,133,0
133,63,134,0
134,63,135,0
135,63,136,0
136,63,137,0
137,63,138,0
138,63,139,0
139,63,140,0
140,63,141,0
141,63,142,0
142,63,143,0
143,63,144,0
144,63,145,0
145,63,146,0
146,63,147,0
147,63,148,0
148,63,149,0
149,63,150,0
150,63,151,0
151,63,152,0
152,63,153,0
153,63,154,0
154,63,155,0
155,63,156,0
156,63,157,0
157,63,158,0
158,63,159,0
159,63,160,0
160,63,161,0
161,63,162,0
162,63,163,0
163,63,164,0
164,63,165,0
165,63,166,0
166,63,167,0
167,63,168,0
168,63,169,0
169,63,170,0
170,63,171,0
171,63,172,0
172,63,173,0
173,63,174,0
174,63,175,0
175,63,176,0
176,63,177,0
177,63,178,0
178,63,179,0
179,63,180,0
180,63,181,0
181,63,182,0
182,63,183,0
183,63,184,0
184,63,185,0
185,63,186,0
186,63,187,0
187,63,188,0
188,63,189,0
189,63,190,0
190,63,191,0
191,63,192,0
192,63,193,0
193,63,194,0
194,63,195,0
195,63,196,0
196,63,197,0
197,63,198,0
198,63,199,0
199,63,200,1
200,63,201,1
201,63,202,1
202,63,203,1
203,63,204,1
204,63,205,1
205,63,206,1
206,63,207,1
207,63,208,1
208,63,209,1
209,63,210,1
210,63,211,1
211,63,212,1
212,63,213,1
213,63,214,1
214,63,215,1
215,63,216,1
216,63,217,1
217,63,218,1
218,63,219,1
219,63,220,1
220,63,221,1
221,63,222,1
222,63,223,1
223,63,224,1
224,63,225,1
225,63,226,1
226,63,227,1
227,63,228,1
228,63,229,1
229,63,230,1
230,63,231,1
231,63,232,1
232,63,233,1
233,63,234,1
234,63,235,1
235,63,236,1
236,63,237,1
237,63,238,1
238,63,239,1
239,63,240,1
240,63,241,1
241,63,242,1
242,63,243,1
243,63,244,1
244,63,245,1
245,63,246,1
246,63,247,0
247,63,248,0
248,63,249,0
249,63,250,0
250,63,251,0
251,63,252,0
252,63,253,0
253,63,254,0
254,63,255,0
255,63,256,0
256,63,257,0
257,63,258,0
258,63,259,0
259,63,260,0
260,63,261,0
261,63,262,0
262,63,263,0
263,63,264,0
264,63,265,0
265,63,266,0
266,63,267,0
267,63,268,1
268,63,269,1
269,63,270,1
270,63,271,1
271,63,272,1
272,63,273,1
273,63,274,1
274,63,275,1
275,63,276,1
276,63,277,1
277,63,278,1
278,63,279,1
279,63,280,1
280,63,281,1
281,63,282,1
282,63,283,1
283,63,284,1
284,63,285,1
285,63,286,0
286,63,287,0
287,63,288,0
288,63,289,0
289,63,290,0
290,63,291,0
291,63,292,0
292,63,293,0
293,63,294,0
294,63,295,0
295,63,296,0
296,63,297,0
297,63,298,0
298,63,299,0
299,63,300,0
300,63,301,0
301,63,302,0
302,63,303,0
303,63,304,0
304,63,305,0
305,63,306,0
306,63,307,0
307,63,308,0
308,63,309,0
309,63,310,0
310,63,311,0
311,63,312,0
312,63,313,0
313,63,314,0
314,63,315,0
315,63,316,0
316,63,317,0
317,63,318,0
318,63,319,0
319,63,320,0
320,63,321,0
321,63,322,0
322,63,323,0
323,63,324,0
324,63,325,0
325,63,326,0
326,63,327,0
327,63,328,0
328,63,329,0
329,63,330,0
330,63,331,0
331,63,332,0
332,63,333,0
333,63,334,0
334,63,335,0
335,63,336,0
336,63,337,0
337,63,338,0
338,63,339,0
339,63,340,0
340,63,341,0
341,63,342,0
342,63,343,0
343,63,344,0
344,63,345,0
345,63,346,0
346,63,347,0
347,63,348,0
348,63,349,0
349,63,350,0
350,63,351,0
351,63,352,0
352,63,353,0
353,63,354,0
354,63,355,0
355,63,356,0
356,63,357,0
357,63,358,0
358,63,359,0
359,63,360,0
360,63,361,0
361,63,362,0
362,63,363,0
363,63,364,0
364,63,365,0
365,63,366,0
366,63,367,0
367,63,368,0
368,63,369,0
369,63,370,0
370,63,371,0
371,63,372,0
372,63,373,0
373,63,374,0
374,63,375,0
375,63,376,0
376,63,377,0
377,63,378,0
378,63,379,0
379,63,380,0
380,63,381,0
381,63,382,0
382,63,383,0
383,63,384,0
384,63,385,0
385,63,386,0
386,63,387,0
387,63,388,0
388,63,389,0
389,63,390,0
390,63,391,0
391,63,392,0
392,63,393,0
393,63,394,0
394,63,395,0
395,63,396,0
396,63,397,0
397,63,398,0
398,63,399,0
399,63,400,0
400,63,401,0
401,63,402,0
402,63,403,0
403,63,404,0
404,63,405,0
405,63,406,0
406,63,407,0
407,63,408,0
408,63,409,0
409,63,410,0
410,63,411,0
411,63,412,0
412,63,413,0
413,63,414,0
414,63,415,0
415,63,416,0
416,63,417,0
417,63,418,0
418,63,419,0
419,63,420,0
420,63,421,0
421,63,422,0
422,63,423,0
423,63,424,0
424,63,425,0
425,63,426,0
426,63,427,0
427,63,428,0
428,63,429,0
429,63,430,0
430,63,431,0
431,63,432,0
432,63,433,0
433,63,434,0
434,63,435,0
435,63,436,0
436,63,437,0
437,63,438,0
438,63,439,0
439,63,440,0
440,63,441,0
441,63,442,0
442,63,443,0
443,63,444,0
444,63,445,0
445,63,446,0
446,63,447,0
447,63,448,0
448,63,449,0
449,63,450,0
450,63,451,0
451,63,452,0
452,63,453,0
453,63,454,0
454,63,455,0
455,63,456,0
456,63,457,0
457,63,458,0
458,63,459,0
459,63,460,0
460,63,461,0
461,63,462,0
462,63,463,0
463,63,464,0
464,63,465,0
465,63,466,0
466,63,467,0
467,63,468,0
468,63,469,0
469,63,470,0
470,63,471,0
471,63,472,0
472,63,473,0
473,63,474,0
474,63,475,0
475,63,476,0
476,63,477,0
477,63,478,0
478,63,479,0
479,63,480,0
480,63,481,0
481,63,482,0
482,63,483,0
483,63,484,0
484,63,485,0
485,63,486,0
486,63,487,0
487,63,488,0
488,63,489,0
489,63,490,0
490,63,491,0
491,63,492,0
492,63,493,0
493,63,494,0
494,63,495,0
495,63,496,0
496,63,497,0
497,63,498,0
498,63,499,0
499,63,500,0
500,63,501,0
501,63,502,0
502,63,503,0
503,63,504,0
504,63,505,0
505,63,506,0
506,63,507,0
507,63,508,0
508,63,509,0
509,63,510,0
510,63,511,0
511,63,512,0
512,63,513,0
513,63,514,0
514,63,515,0
515,63,516,0
516,63,517,0
517,63,518,0
518,63,519,0
519,63,520,0
520,63,521,0
521,63,522,0
